Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Sleep_Hours_per_Night_Entier,Country
S5766,Omar,Williams,student4766@university.com,Male,20,Engineering,63.71456,6.601724138,67.23,76.58,D,15.316,Yes,Yes,Bachelor's,High,4,4.4,4,Australia
S5767,Omar,Jones,student4767@university.com,Male,21,CS,75.91584,7.956834532,82.48,88.48,D,17.696,Yes,Yes,Bachelor's,High,8,8.7,9,Japan
S5768,Liam,Johnson,student4768@university.com,Female,24,Mathematics,86.12856,7.308196721,83.61,89.16,A,17.832,Yes,Yes,Master's,High,6,8.3,8,Australia
S5769,John,Williams,student4769@university.com,Male,18,Engineering,62.8401,6.75024975,66.74,67.57,D,13.514,No,Yes,High School,High,10,6.5,7,France
S5770,Liam,Johnson,student4770@university.com,Female,22,Mathematics,43.77168,4.864573991,45.06,54.24,D,10.848,No,Yes,Bachelor's,Low,5,4.7,5,Japan
S5771,Liam,Johnson,student4771@university.com,Female,24,CS,84.02472,9.273576097,93.19,99.32,F,19.864,Yes,Yes,PhD,High,6,5.3,5,Canada
S5772,Sara,Smith,student4772@university.com,Male,18,Engineering,65.704,6.704489796,80.73,82.13,A,16.426,Yes,Yes,None,High,6,6.8,7,Japan
S5773,John,Johnson,student4773@university.com,Female,21,Business,81.8611,7.733031674,77.33,85.45,F,17.09,Yes,Yes,None,High,2,7.3,7,France
S5774,Ali,Johnson,student4774@university.com,Male,22,Business,73.51371,7.054618474,84.44,87.83,A,17.566,Yes,Yes,,High,3,7.5,8,France
S5775,Emma,Williams,student4775@university.com,Male,23,Mathematics,76.4562,6.355397951,78.98,80.65,C,16.13,Yes,Yes,None,High,10,7.7,8,US
S5776,Maria,Williams,student4776@university.com,Male,23,CS,62.6646,6.531971581,70.79,73.55,B,14.71,Yes,Yes,None,High,9,5,5,US
S5777,Maria,Brown,student4777@university.com,Male,24,CS,88.41393,8.167078189,93.22,99.23,B,19.846,Yes,Yes,Master's,High,8,5.5,6,Japan
S5778,Ali,Smith,student4778@university.com,Male,20,Engineering,79.72874,7.657801418,78.64,86.38,A,17.276,Yes,Yes,None,High,8,4.1,4,Japan
S5779,Liam,Johnson,student4779@university.com,Female,24,CS,90.99794,7.564754098,89.15,92.29,F,18.458,Yes,Yes,Master's,High,1,4.4,4,Japan
S5780,Omar,Smith,student4780@university.com,Female,20,Mathematics,63.19844,5.814216478,65.94,71.98,B,14.396,Yes,Yes,,High,9,5.5,6,Japan
S5781,Sara,Jones,student4781@university.com,Female,21,CS,89.5256,8.02358888,92.82,95.24,F,19.048,Yes,Yes,Master's,High,4,4.9,5,US
S5782,Liam,Johnson,student4782@university.com,Female,23,Engineering,83.05899,6.862916006,78.3,86.61,A,17.322,Yes,Yes,None,High,2,6.5,7,Australia
S5783,Maria,Smith,student4783@university.com,Male,22,CS,69.93531,6.731688512,79.86,87.31,C,17.462,Yes,Yes,PhD,High,7,8.2,8,Australia
S5784,Ahmed,Brown,student4784@university.com,Male,23,Engineering,50.49115,5.069962687,53.23,54.35,D,10.87,No,Yes,High School,Low,6,7.6,8,Canada
S5785,Omar,Brown,student4785@university.com,Female,20,CS,65.10035,7.672675522,78.33,80.87,F,16.174,Yes,Yes,Master's,High,9,7.8,8,Australia
S5786,Maria,Johnson,student4786@university.com,Male,24,CS,57.14656,6.364156339,58.05,66.76,A,13.352,No,Yes,PhD,High,2,7,7,France
S5787,Ahmed,Jones,student4787@university.com,Female,21,CS,79.19405,7.813670412,83.1,83.45,B,16.69,Yes,Yes,High School,High,6,7.5,8,US
S5788,Liam,Brown,student4788@university.com,Female,23,CS,65.94281,6.812337098,72.01,78.41,A,15.682,Yes,No,High School,High,8,4.9,5,Australia
S5789,Ali,Brown,student4789@university.com,Female,21,Mathematics,54.94884,5.014440433,54.59,55.56,C,11.112,No,Yes,PhD,Low,6,6.8,7,US
S5790,Ali,Jones,student4790@university.com,Female,23,CS,62.577,5.92563904,74.82,76.5,F,15.3,Yes,Yes,Bachelor's,High,8,6.9,7,Canada
S5791,Omar,Smith,student4791@university.com,Male,24,Engineering,61.74856,6.877725118,68.88,72.56,F,14.512,Yes,Yes,Bachelor's,High,2,7.1,7,France
S5792,Maria,Brown,student4792@university.com,Male,18,Mathematics,80.11564,6.912062257,82.1,88.82,D,17.764,Yes,Yes,Master's,High,9,7.9,8,US
S5793,John,Williams,student4793@university.com,Female,24,Business,68.66882,5.855806703,68.91,75.13,F,15.026,Yes,No,,High,6,8.7,9,Japan
S5794,Ahmed,Davis,student4794@university.com,Female,23,Mathematics,73.09722,6.192307692,72.21,74.06,D,14.812,Yes,Yes,Master's,High,7,7.6,8,Japan
S5795,Sara,Davis,student4795@university.com,Female,20,Mathematics,81.32762,6.748037677,84.71,85.97,A,17.194,Yes,Yes,PhD,High,2,8.6,9,Canada
S5796,Maria,Brown,student4796@university.com,Female,24,Engineering,74.58642,7.286462882,74.96,83.43,B,16.686,Yes,Yes,Bachelor's,High,10,6.7,7,Japan
S5797,Sara,Smith,student4797@university.com,Female,22,Engineering,95.10845,8.490196078,99.39,99.59,A,19.918,Yes,Yes,Bachelor's,High,8,5.4,5,Japan
S5798,Maria,Smith,student4798@university.com,Male,20,CS,65.7748,5.208012327,60.89,67.6,F,13.52,No,Yes,None,High,9,7.3,7,Canada
S5799,John,Johnson,student4799@university.com,Female,20,Engineering,81.0432,7.029142381,80.83,84.42,C,16.884,Yes,No,,High,3,8.9,9,Canada
S5800,John,Williams,student4800@university.com,Female,20,Business,46.92144,4.683788122,56.11,58.36,A,11.672,No,Yes,,Low,4,7.5,8,Japan
S5801,Omar,Smith,student4801@university.com,Male,21,Engineering,89.59839,8.121512151,85.19,90.23,A,18.046,Yes,Yes,None,High,6,8.8,9,Japan
S5802,Omar,Jones,student4802@university.com,Male,19,Business,79.03935,8.842574257,87.66,89.31,A,17.862,Yes,Yes,PhD,High,3,4.1,4,Australia
S5803,John,Williams,student4803@university.com,Male,19,Business,81.71663,7.780883679,76.84,86.29,F,17.258,Yes,Yes,Master's,High,10,5.3,5,Australia
S5804,Emma,Davis,student4804@university.com,Male,18,CS,51.08235,5.067934783,46.71,55.95,A,11.19,No,Yes,Master's,Low,7,5.4,5,Canada
S5805,John,Williams,student4805@university.com,Male,20,Business,80.19966,8.316317992,98.42,99.38,F,19.876,Yes,Yes,None,High,8,6.1,6,France
S5806,Ali,Jones,student4806@university.com,Male,19,Engineering,83.72606,8.878427788,90.18,97.13,F,19.426,Yes,Yes,None,High,5,4.2,4,Japan
S5807,Ali,Brown,student4807@university.com,Male,18,CS,65.4175,5.515297907,65.63,68.5,A,13.7,No,No,Master's,High,5,8.6,9,Japan
S5808,Emma,Jones,student4808@university.com,Male,21,Business,64.35792,6.583472454,77.19,78.87,D,15.774,Yes,Yes,High School,High,3,7.5,8,Japan
S5809,Liam,Jones,student4809@university.com,Male,20,Engineering,77.62968,8.593266606,87.79,94.44,C,18.888,Yes,Yes,,High,4,4.4,4,Canada
S5810,Ahmed,Brown,student4810@university.com,Female,22,Business,62.10063,6.492615117,68.08,74.73,D,14.946,Yes,Yes,High School,High,3,4.9,5,Japan
S5811,Liam,Brown,student4811@university.com,Male,21,Engineering,75.40228,7.778210117,77.87,79.96,F,15.992,Yes,Yes,PhD,High,8,7,7,France
S5812,Sara,Brown,student4812@university.com,Female,18,CS,69.3384,6.311811024,70.46,80.16,C,16.032,Yes,Yes,PhD,High,3,8.5,9,Australia
S5813,Liam,Brown,student4813@university.com,Female,21,Business,78.337,6.47761194,78.32,82.46,A,16.492,Yes,Yes,Bachelor's,High,2,4.4,4,Canada
S5814,Maria,Brown,student4814@university.com,Female,22,Engineering,71.13834,6.808988764,71,78.78,A,15.756,Yes,Yes,Bachelor's,High,6,6.2,6,Japan
S5815,Liam,Jones,student4815@university.com,Female,21,CS,60.6689,6.327632763,62.03,70.3,C,14.06,Yes,No,High School,High,8,5,5,Japan
S5816,Maria,Johnson,student4816@university.com,Female,18,CS,72.04392,6.44639866,69.82,76.97,A,15.394,Yes,Yes,Master's,High,10,4.9,5,Japan
S5817,Emma,Johnson,student4817@university.com,Female,22,Business,85.71012,7.922946655,85.57,93.57,C,18.714,Yes,Yes,,High,8,7.7,8,Japan
S5818,Ali,Smith,student4818@university.com,Female,22,CS,87.89703,9.16519174,88.16,93.21,B,18.642,Yes,No,,High,6,8.1,8,Japan
S5819,Omar,Johnson,student4819@university.com,Female,21,Business,84.64165,7.542978723,83.12,88.63,A,17.726,Yes,Yes,High School,High,6,8.6,9,Japan
S5820,Maria,Davis,student4820@university.com,Male,22,CS,64.41681,6.481209899,64.13,70.71,A,14.142,Yes,Yes,Master's,High,6,7.4,7,US
S5821,Ali,Johnson,student4821@university.com,Female,24,Engineering,75.2799,8.653100775,81.86,89.3,A,17.86,Yes,Yes,,High,5,4.3,4,Japan
S5822,Ahmed,Jones,student4822@university.com,Female,21,Mathematics,57.45492,6.602283539,68.07,69.39,A,13.878,No,No,PhD,High,4,5.8,6,Australia
S5823,Sara,Brown,student4823@university.com,Female,20,CS,78.3744,7.619047619,76.29,83.2,A,16.64,Yes,Yes,,High,2,6.2,6,Japan
S5824,Ahmed,Brown,student4824@university.com,Female,22,Engineering,66.69287,7.767096135,72.03,78.37,B,15.674,Yes,Yes,None,High,5,5.4,5,France
S5825,Emma,Jones,student4825@university.com,Male,21,Business,58.175,5.453020134,55.02,65,B,13,No,Yes,,High,2,6.7,7,France
S5826,Liam,Davis,student4826@university.com,Female,20,Business,60.87232,6.038237739,65.61,72.64,C,14.528,Yes,Yes,Bachelor's,High,9,5.2,5,Japan
S5827,Liam,Johnson,student4827@university.com,Male,22,Engineering,73.6736,8.674881517,82.18,91.52,C,18.304,Yes,Yes,Bachelor's,High,4,8.5,9,Japan
S5828,John,Jones,student4828@university.com,Male,20,Engineering,78.71172,8.670897552,86.71,95.64,C,19.128,Yes,No,Master's,High,1,4.7,5,France
S5829,John,Smith,student4829@university.com,Female,23,Business,54.35452,5.042677824,54.42,60.26,C,12.052,No,Yes,Bachelor's,Low,10,6.1,6,France
S5830,John,Brown,student4830@university.com,Female,22,Business,66.11148,7.034782609,66.68,72.81,A,14.562,Yes,Yes,Bachelor's,High,1,4.6,5,Japan
S5831,Ahmed,Williams,student4831@university.com,Male,23,Business,69.74464,6.326566637,67.15,71.68,F,14.336,Yes,Yes,,High,10,5.8,6,Canada
S5832,Maria,Smith,student4832@university.com,Female,18,CS,59.56,6.524978089,68.78,74.45,A,14.89,Yes,Yes,Bachelor's,High,5,6.4,6,Canada
S5833,Sara,Davis,student4833@university.com,Female,18,Mathematics,90.9236,8.527178602,92.44,98.83,B,19.766,Yes,No,Master's,High,8,6.8,7,Japan
S5834,John,Smith,student4834@university.com,Male,21,Engineering,67.5866,5.895962733,70.59,75.94,B,15.188,Yes,Yes,Master's,High,7,5.7,6,Canada
S5835,Emma,Jones,student4835@university.com,Male,19,CS,80.9775,7.963446475,84.11,91.5,B,18.3,Yes,Yes,PhD,High,7,8,8,Japan
S5836,Emma,Johnson,student4836@university.com,Female,23,CS,67.392,7.923809524,80.64,83.2,B,16.64,Yes,No,High School,High,5,6.6,7,France
S5837,John,Brown,student4837@university.com,Female,23,CS,49.60256,5.262357414,53.55,55.36,C,11.072,No,Yes,High School,Low,9,9,9,Japan
S5838,Liam,Davis,student4838@university.com,Female,18,CS,74.01294,7.314926661,76.91,84.78,B,16.956,Yes,Yes,High School,High,5,4.6,5,Japan
S5839,John,Davis,student4839@university.com,Male,23,CS,79.30305,8.194029851,81.23,82.35,B,16.47,Yes,Yes,Master's,High,1,4.9,5,Japan
S5840,Sara,Williams,student4840@university.com,Female,19,CS,82.73272,7.230263158,84.94,87.92,D,17.584,Yes,Yes,Bachelor's,High,5,8,8,US
S5841,John,Smith,student4841@university.com,Male,20,Engineering,52.86048,4.87477314,48.91,53.72,B,10.744,No,Yes,High School,Low,3,6.8,7,Canada
S5842,Sara,Williams,student4842@university.com,Male,20,CS,53.06985,5.571813285,59.55,62.07,F,12.414,No,Yes,Bachelor's,Low,3,5.8,6,Australia
S5843,Emma,Johnson,student4843@university.com,Female,19,CS,80.9409,7.580119966,82.82,88.46,B,17.692,Yes,Yes,Bachelor's,High,5,6.1,6,Japan
S5844,John,Johnson,student4844@university.com,Male,23,CS,62.3623,6.059239611,61.34,68.53,F,13.706,No,Yes,PhD,High,1,6.8,7,US
S5845,Ahmed,Williams,student4845@university.com,Female,23,CS,93.43812,7.417701863,94.57,95.54,B,19.108,Yes,Yes,High School,High,8,4.4,4,France
S5846,Omar,Brown,student4846@university.com,Female,23,CS,65.71208,5.937402191,67.97,75.88,D,15.176,Yes,Yes,Master's,High,9,7.8,8,France
S5847,Ahmed,Johnson,student4847@university.com,Male,24,Engineering,47.29725,4.310938846,43.52,50.05,B,10.01,No,No,Master's,Low,10,6.2,6,Canada
S5848,Emma,Williams,student4848@university.com,Female,21,Mathematics,77.21046,7.14983165,76.58,84.94,B,16.988,Yes,Yes,PhD,High,4,6.1,6,Japan
S5849,Sara,Smith,student4849@university.com,Male,22,Business,74.45928,6.300582848,74.26,75.67,D,15.134,Yes,Yes,High School,High,1,7.9,8,Japan
S5850,Ahmed,Williams,student4850@university.com,Male,19,Business,56.96025,5.371125612,65.7,65.85,D,13.17,No,Yes,,High,2,6.8,7,Japan
S5851,Sara,Williams,student4851@university.com,Female,19,CS,45.56086,4.929468599,41.33,51.02,F,10.204,No,Yes,,Low,7,7.8,8,Japan
S5852,Ahmed,Jones,student4852@university.com,Female,24,CS,53.58636,5.079661017,54.81,59.94,D,11.988,No,Yes,Master's,Low,1,8.6,9,France
S5853,Ahmed,Johnson,student4853@university.com,Female,19,CS,57.96384,5.627906977,54.76,58.08,A,11.616,No,Yes,Master's,Low,3,8.7,9,US
S5854,Sara,Brown,student4854@university.com,Female,19,Business,77.5572,7.851190476,71.86,79.14,D,15.828,Yes,Yes,Master's,High,7,6.1,6,Japan
S5855,Maria,Brown,student4855@university.com,Male,24,CS,79.01264,7.634167386,87.5,88.48,C,17.696,Yes,Yes,Bachelor's,High,4,4.3,4,Japan
S5856,Ahmed,Jones,student4856@university.com,Male,19,Engineering,53.51991,6.087771203,52.84,61.73,B,12.346,No,Yes,Master's,Low,10,4.1,4,US
S5857,John,Davis,student4857@university.com,Male,23,CS,74.78809,7.453028973,84.46,84.89,A,16.978,Yes,Yes,High School,High,4,7.5,8,France
S5858,Omar,Brown,student4858@university.com,Female,24,CS,76.9419,8.722681359,89.46,94.99,C,18.998,Yes,Yes,Bachelor's,High,1,4.4,4,Canada
S5859,Emma,Williams,student4859@university.com,Male,21,Mathematics,77.91788,6.25617284,79.91,81.08,B,16.216,Yes,Yes,High School,High,8,6,6,Australia
S5860,Maria,Jones,student4860@university.com,Male,18,Business,82.65418,6.990551181,84.68,88.78,B,17.756,Yes,Yes,,High,4,7.3,7,Australia
S5861,Sara,Smith,student4861@university.com,Female,23,Business,51.59997,5.658834586,58.06,60.21,D,12.042,No,Yes,None,Low,9,9,9,Japan
S5862,Maria,Johnson,student4862@university.com,Female,23,Engineering,53.535,4.727352682,45.56,53.75,A,10.75,No,Yes,Bachelor's,Low,5,5.1,5,US
S5863,Ali,Johnson,student4863@university.com,Female,22,Business,64.51515,5.761181435,62.11,68.27,F,13.654,No,Yes,Master's,High,6,4,4,US
S5864,Ali,Johnson,student4864@university.com,Male,24,Engineering,74.6833,6.941510967,80.16,85.45,B,17.09,Yes,No,Master's,High,6,4.2,4,Canada
S5865,Ahmed,Williams,student4865@university.com,Female,18,Mathematics,79.9164,8.200389105,77.92,84.3,D,16.86,Yes,No,Bachelor's,High,9,5.1,5,Japan
S5866,Ahmed,Smith,student4866@university.com,Male,19,CS,96.28375,9.518013632,94.42,97.75,F,19.55,Yes,Yes,High School,High,3,9,9,Canada
S5867,John,Jones,student4867@university.com,Male,18,Engineering,80.685,6.45800317,80.49,81.5,D,16.3,Yes,No,None,High,6,4.4,4,Canada
S5868,Omar,Jones,student4868@university.com,Male,21,Engineering,63.43344,5.722627737,65.51,70.56,B,14.112,Yes,Yes,,High,9,7.7,8,Australia
S5869,Emma,Johnson,student4869@university.com,Male,20,CS,81.7726,8.110108303,89.79,89.86,C,17.972,Yes,No,Master's,High,8,4.7,5,France
S5870,Maria,Smith,student4870@university.com,Male,23,Business,56.7276,4.931565441,50.97,57.65,B,11.53,No,Yes,None,Low,7,5,5,Canada
S5871,Ali,Smith,student4871@university.com,Female,24,Mathematics,89.7435,8.211050725,86.6,90.65,D,18.13,Yes,No,Bachelor's,High,4,4.4,4,Japan
S5872,Ahmed,Smith,student4872@university.com,Male,24,Engineering,62.3579,6.038903625,64.92,68.3,A,13.66,No,Yes,Bachelor's,High,5,5.1,5,US
S5873,Liam,Brown,student4873@university.com,Female,18,CS,46.3908,4.441878368,57.46,57.7,F,11.54,No,Yes,Bachelor's,Low,7,4.6,5,France
S5874,Liam,Brown,student4874@university.com,Male,22,Engineering,46.89477,5.730769231,57.56,58.11,F,11.622,No,Yes,,Low,6,4.1,4,Canada
S5875,Emma,Johnson,student4875@university.com,Male,21,Business,87.37758,8.030769231,89.89,99.18,F,19.836,Yes,Yes,High School,High,5,8,8,Australia
S5876,Maria,Smith,student4876@university.com,Female,20,Engineering,75.073,7.418647166,78.94,81.16,C,16.232,Yes,Yes,PhD,High,9,5,5,US
S5877,Ahmed,Davis,student4877@university.com,Male,21,CS,48.02478,5.308318264,50.54,58.71,D,11.742,No,No,,Low,5,4.6,5,Japan
S5878,Ahmed,Smith,student4878@university.com,Male,24,Engineering,61.97111,5.07846277,62.16,63.43,C,12.686,No,Yes,PhD,Low,6,5.4,5,US
S5879,Ali,Jones,student4879@university.com,Female,19,CS,60.5052,6.435272045,67.23,68.6,D,13.72,No,Yes,High School,High,10,7.8,8,Canada
S5880,Ali,Jones,student4880@university.com,Female,20,Business,49.56981,4.630701754,50.2,52.79,D,10.558,No,Yes,Master's,Low,7,5.1,5,France
S5881,Ahmed,Johnson,student4881@university.com,Male,24,CS,49.76716,5.038181818,46.69,55.42,C,11.084,No,Yes,PhD,Low,2,6.7,7,Japan
S5882,Sara,Davis,student4882@university.com,Male,22,Engineering,85.62348,7.458933108,82.73,88.09,F,17.618,Yes,Yes,Bachelor's,High,5,5.1,5,Canada
S5883,Ahmed,Smith,student4883@university.com,Male,20,Business,84.24762,8.871896723,85.54,89.34,C,17.868,Yes,No,PhD,High,6,5.9,6,Japan
S5884,Emma,Davis,student4884@university.com,Female,24,CS,99.21118,8.939748201,89.98,99.41,D,19.882,Yes,Yes,None,High,3,6.6,7,US
S5885,Ahmed,Johnson,student4885@university.com,Male,22,CS,42.704,4.122007722,46.48,53.38,D,10.676,No,Yes,High School,Low,4,7.8,8,France
S5886,John,Jones,student4886@university.com,Female,19,CS,88.13118,7.991539763,91.7,94.46,B,18.892,Yes,Yes,None,High,2,5.4,5,Canada
S5887,Omar,Jones,student4887@university.com,Female,22,CS,57.82508,6.137931034,64.92,65.86,D,13.172,No,Yes,High School,High,7,6.2,6,Australia
S5888,John,Brown,student4888@university.com,Male,21,CS,60.34851,5.358353511,65.04,66.39,D,13.278,No,Yes,High School,High,2,7.2,7,US
S5889,John,Johnson,student4889@university.com,Female,18,Mathematics,55.90912,5.382999045,51.1,56.36,C,11.272,No,Yes,,Low,2,5.4,5,France
S5890,Sara,Johnson,student4890@university.com,Male,21,Business,83.32948,7.753317721,95.97,99.32,D,19.864,Yes,No,,High,5,5.1,5,Japan
S5891,Sara,Smith,student4891@university.com,Male,24,Business,94.4937,8.415463042,91.23,99.05,F,19.81,Yes,Yes,High School,High,5,6.8,7,France
S5892,Liam,Smith,student4892@university.com,Female,24,Mathematics,77.48244,7.211136891,84.04,93.24,F,18.648,Yes,Yes,Bachelor's,High,6,8.8,9,Canada
S5893,Ahmed,Brown,student4893@university.com,Female,23,CS,52.41294,4.953678474,51.92,54.54,A,10.908,No,Yes,None,Low,2,8.6,9,France
S5894,John,Williams,student4894@university.com,Female,21,CS,80.20168,7.504482478,88.68,92.08,D,18.416,Yes,Yes,,High,9,7,7,France
S5895,Sara,Davis,student4895@university.com,Female,20,CS,77.15312,6.455766193,74.58,81.73,C,16.346,Yes,Yes,Master's,High,2,6.1,6,Canada
S5896,Ali,Williams,student4896@university.com,Female,19,Business,55.42408,5.221091582,49.97,56.44,B,11.288,No,Yes,High School,Low,1,6.8,7,Japan
S5897,Ahmed,Williams,student4897@university.com,Female,23,Engineering,56.781,6.002854424,60.11,63.09,A,12.618,No,Yes,Bachelor's,Low,4,8,8,Canada
S5898,Emma,Johnson,student4898@university.com,Male,23,CS,72.38222,8.429141717,79.44,84.46,D,16.892,Yes,Yes,High School,High,2,4.5,5,Canada
S5899,Omar,Davis,student4899@university.com,Male,23,CS,77.63637,8.579448145,86.11,90.17,B,18.034,Yes,Yes,,High,7,7.9,8,Canada
S5900,Maria,Johnson,student4900@university.com,Male,24,Engineering,88.0572,7.457627119,88.93,92.4,A,18.48,Yes,Yes,,High,4,7.3,7,Japan
S5901,Ahmed,Davis,student4901@university.com,Female,18,Engineering,65.92026,6.126190476,77.07,77.19,A,15.438,Yes,Yes,PhD,High,2,5.3,5,Japan
S5902,Maria,Jones,student4902@university.com,Female,22,Business,68.05951,6.677980853,69.38,76.73,C,15.346,Yes,Yes,,High,10,8.4,8,Canada
S5903,John,Johnson,student4903@university.com,Female,20,CS,72.08376,7.052763819,76.25,84.21,A,16.842,Yes,Yes,Master's,High,5,4.4,4,US
S5904,Omar,Johnson,student4904@university.com,Male,24,Mathematics,71.73423,7.610445205,84.63,88.89,D,17.778,Yes,Yes,Master's,High,9,8.6,9,Canada
S5905,Maria,Johnson,student4905@university.com,Male,19,Engineering,52.73553,5.55313093,57.41,58.53,B,11.706,No,Yes,High School,Low,4,5.9,6,Canada
S5906,John,Brown,student4906@university.com,Female,24,Business,83.24943,6.871248025,82.5,86.99,B,17.398,Yes,No,Bachelor's,High,1,8.1,8,Canada
S5907,Ali,Johnson,student4907@university.com,Female,18,Mathematics,62.049,5.244722439,65.99,67.08,D,13.416,No,Yes,PhD,High,8,4.8,5,Japan
S5908,Maria,Smith,student4908@university.com,Female,24,Mathematics,66.56078,6.074626866,68.93,69.19,D,13.838,No,Yes,Master's,High,8,6.8,7,US
S5909,Omar,Smith,student4909@university.com,Female,24,CS,47.58487,4.859332732,44.11,53.89,C,10.778,No,Yes,PhD,Low,10,4.2,4,Japan
S5910,Liam,Davis,student4910@university.com,Male,21,CS,76.79914,6.57995029,73.77,79.42,A,15.884,Yes,Yes,None,High,10,5.4,5,Canada
S5911,Ahmed,Jones,student4911@university.com,Male,19,Engineering,46.03214,4.32173913,54.37,54.67,F,10.934,No,Yes,High School,Low,5,8.1,8,US
S5912,John,Brown,student4912@university.com,Male,23,Engineering,83.12854,9.033050047,86.35,95.66,A,19.132,Yes,Yes,PhD,High,8,6.3,6,US
S5913,Ahmed,Davis,student4913@university.com,Female,19,Engineering,66.86625,6.366849961,75.88,81.05,B,16.21,Yes,Yes,Master's,High,1,7.3,7,Canada
S5914,Omar,Smith,student4914@university.com,Male,19,Mathematics,98.21637,8.932675045,98.45,99.51,C,19.902,Yes,Yes,,High,2,8,8,US
S5915,Sara,Brown,student4915@university.com,Female,21,CS,57.35988,5.793488372,57.2,62.28,D,12.456,No,Yes,Master's,Low,4,6.7,7,Australia
S5916,John,Brown,student4916@university.com,Female,22,Engineering,75.33006,7.296264118,81.84,83.98,A,16.796,Yes,Yes,Master's,High,3,6.9,7,Australia
S5917,Maria,Jones,student4917@university.com,Female,24,CS,87.02292,7.655494934,90.95,98.22,F,19.644,Yes,No,Bachelor's,High,3,7.8,8,France
S5918,John,Brown,student4918@university.com,Male,20,Business,63.43661,5.715669014,64.83,64.93,C,12.986,No,Yes,High School,Low,9,4.6,5,Australia
